"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"NIFTYBEES","EQ","06-Dec-2019","       1272.04","       1275.95","       1275.95","       1261.00","       1261.70","       1262.27","       1266.19","      31043","            39306439.93","       1673","      16485","         53.10"
"NIFTYBEES","EQ","09-Dec-2019","       1262.27","       1271.95","       1271.95","       1258.25","       1264.27","       1263.26","       1263.53","      22655","            28625285.52","       1318","      12181","         53.77"
"NIFTYBEES","EQ","10-Dec-2019","       1263.26","       1263.26","       1266.47","       1255.95","       1257.00","       1257.95","       1259.48","      45663","            57511852.95","       1968","      23024","         50.42"
"NIFTYBEES","EQ","11-Dec-2019","       1257.95","       1263.95","       1264.79","       1255.40","       1262.40","       1262.20","       1258.68","      33778","            42515688.02","        941","      26029","         77.06"
"NIFTYBEES","EQ","12-Dec-2019","       1262.20","       1255.00","       1272.99","       1255.00","       1271.92","       1271.09","       1268.84","      19081","            24210781.68","        994","       9111","         47.75"
"NIFTYBEES","EQ","13-Dec-2019","       1271.09","       1271.09","       1280.00","       1271.04","       1278.00","       1279.06","       1276.93","      33899","            43286760.08","       1178","      24410","         72.01"
"NIFTYBEES","EQ","16-Dec-2019","       1279.06","       1285.00","       1285.00","       1274.00","       1277.99","       1275.31","       1278.08","      23033","            29437959.61","       1558","      13656","         59.29"
"NIFTYBEES","EQ","17-Dec-2019","       1275.31","       1282.95","       1288.00","       1275.05","       1288.00","       1286.16","       1284.23","      46108","            59213400.96","       1214","      33782","         73.27"
"NIFTYBEES","EQ","18-Dec-2019","       1286.16","       1289.95","       1294.32","       1282.10","       1292.69","       1292.54","       1289.64","      21946","            28302522.83","       1103","      16942","         77.20"
"NIFTYBEES","EQ","19-Dec-2019","       1292.54","        129.20","        130.33","        129.05","        130.26","        130.20","        129.82","     271593","            35256962.40","       3336","     134875","         49.66"
"NIFTYBEES","EQ","20-Dec-2019","        130.20","        134.95","        134.95","        129.78","        130.20","        130.34","        130.39","     246690","            32166872.41","       3689","     176048","         71.36"
"NIFTYBEES","EQ","23-Dec-2019","        130.34","        131.20","        131.25","        129.28","        129.98","        129.93","        129.94","     318322","            41363115.31","       2369","     174051","         54.68"
"NIFTYBEES","EQ","24-Dec-2019","        129.93","        130.85","        130.85","        129.22","        129.37","        129.45","        129.71","     422110","            54751110.20","       3287","     232101","         54.99"
"NIFTYBEES","EQ","26-Dec-2019","        129.45","        130.35","        130.35","        128.51","        128.70","        128.69","        129.01","     204241","            26348450.73","       2185","     140678","         68.88"
"NIFTYBEES","EQ","27-Dec-2019","        128.69","        128.69","        130.65","        128.30","        129.50","        129.56","        129.36","     233758","            30239933.92","       1412","     160630","         68.72"
"NIFTYBEES","EQ","30-Dec-2019","        129.56","        130.45","        130.50","        129.19","        130.38","        130.26","        129.96","    3175973","           412762414.95","       3270","    2902356","         91.38"
"NIFTYBEES","EQ","31-Dec-2019","        130.26","        130.21","        130.26","        129.02","        129.34","        129.15","        129.44","     235878","            30530881.52","       2232","     139090","         58.97"
"NIFTYBEES","EQ","01-Jan-2020","        129.15","        128.95","        131.00","        128.95","        129.31","        129.42","        129.39","     269259","            34838669.14","       2884","     191723","         71.20"
"NIFTYBEES","EQ","02-Jan-2020","        129.42","        132.00","        134.60","        129.40","        130.13","        130.14","        129.90","     329677","            42825128.97","       2178","     246122","         74.66"
"NIFTYBEES","EQ","03-Jan-2020","        130.14","        129.07","        130.85","        129.07","        129.83","        129.71","        129.75","     298681","            38754955.10","       2118","     232745","         77.92"
"NIFTYBEES","EQ","06-Jan-2020","        129.71","        129.40","        129.47","        127.11","        127.43","        127.37","        127.73","     721657","            92180735.50","       6192","     447233","         61.97"
"NIFTYBEES","EQ","07-Jan-2020","        127.37","        127.95","        128.70","        127.31","        127.95","        127.76","        127.97","     743200","            95103883.98","       2700","     400888","         53.94"
"NIFTYBEES","EQ","08-Jan-2020","        127.76","        126.59","        127.75","        126.50","        127.59","        127.56","        127.14","     422774","            53751226.18","       2824","     300899","         71.17"
"NIFTYBEES","EQ","09-Jan-2020","        127.56","        128.95","        129.55","        128.35","        129.28","        129.34","        129.20","     291102","            37609783.23","       1948","     200213","         68.78"
"NIFTYBEES","EQ","10-Jan-2020","        129.34","        129.95","        130.20","        129.30","        129.63","        129.61","        129.76","     426319","            55317647.77","       3591","     256688","         60.21"
"NIFTYBEES","EQ","13-Jan-2020","        129.61","        127.00","        130.50","        124.40","        130.44","        130.41","        130.25","     531373","            69212373.28","       2099","     394340","         74.21"
"NIFTYBEES","EQ","14-Jan-2020","        130.41","        130.75","        131.23","        129.80","        130.96","        131.01","        130.61","     325889","            42564885.85","       1947","     228312","         70.06"
"NIFTYBEES","EQ","15-Jan-2020","        131.01","        131.40","        131.45","        130.00","        131.00","        131.01","        130.63","     318992","            41670719.71","       2976","     227010","         71.16"
"NIFTYBEES","EQ","16-Jan-2020","        131.01","        131.45","        131.50","        130.00","        130.95","        130.91","        130.91","     277915","            36382116.55","       1734","     190599","         68.58"
"NIFTYBEES","EQ","17-Jan-2020","        130.91","        131.45","        131.45","        130.50","        131.13","        131.19","        131.10","     394076","            51663483.74","       1736","     238408","         60.50"
"NIFTYBEES","EQ","20-Jan-2020","        131.19","        131.21","        131.50","        129.70","        129.98","        129.78","        130.50","     769381","           100401539.64","       3351","     509968","         66.28"
"NIFTYBEES","EQ","21-Jan-2020","        129.78","        130.35","        130.35","        129.05","        129.28","        129.27","        129.38","     458654","            59342347.20","       3082","     376433","         82.07"
"NIFTYBEES","EQ","22-Jan-2020","        129.27","        131.45","        131.45","        128.22","        128.65","        128.53","        128.76","     471486","            60707245.86","       2687","     372233","         78.95"
"NIFTYBEES","EQ","23-Jan-2020","        128.53","        129.45","        129.45","        128.20","        129.32","        129.31","        129.06","     184783","            23848323.13","       1927","     123876","         67.04"
"NIFTYBEES","EQ","24-Jan-2020","        129.31","        129.26","        130.30","        128.75","        130.05","        130.11","        130.06","     630671","            82026159.70","       1621","     543005","         86.10"
"NIFTYBEES","EQ","27-Jan-2020","        130.11","        129.00","        130.00","        128.55","        128.74","        128.73","        129.07","     414564","            53507903.01","       2807","     294797","         71.11"
"NIFTYBEES","EQ","28-Jan-2020","        128.73","        130.66","        130.66","        127.60","        128.15","        128.10","        128.35","     826302","           106054524.09","       4043","     697998","         84.47"
"NIFTYBEES","EQ","29-Jan-2020","        128.10","        128.75","        129.20","        128.05","        128.65","        128.76","        128.80","     179693","            23144021.29","       1857","      91712","         51.04"
"NIFTYBEES","EQ","30-Jan-2020","        128.76","        128.95","        129.00","        127.50","        127.70","        127.74","        127.92","    1074097","           137397563.70","       5104","     977959","         91.05"
"NIFTYBEES","EQ","31-Jan-2020","        127.74","        127.95","        128.43","        126.90","        127.72","        127.17","        127.30","     632544","            80525238.50","       4409","     357794","         56.56"
"NIFTYBEES","EQ","01-Feb-2020","        127.17","        127.35","        127.78","        123.60","        124.05","        124.71","        126.05","    1076883","           135737910.17","      10932","     663640","         61.63"
"NIFTYBEES","EQ","03-Feb-2020","        124.71","        124.76","        126.00","        123.50","        124.77","        124.42","        124.24","    1306194","           162284109.58","       6340","     943749","         72.25"
"NIFTYBEES","EQ","04-Feb-2020","        124.42","        125.25","        126.93","        124.05","        126.80","        126.75","        126.21","     331366","            41822087.01","       4903","     180673","         54.52"
"NIFTYBEES","EQ","05-Feb-2020","        126.75","        126.10","        128.10","        126.10","        128.09","        127.91","        127.42","     343990","            43832081.22","       2485","     207763","         60.40"
"NIFTYBEES","EQ","06-Feb-2020","        127.91","        127.86","        129.05","        127.55","        128.95","        128.94","        128.58","     348705","            44835428.81","       3642","     212217","         60.86"
"NIFTYBEES","EQ","07-Feb-2020","        128.94","        129.15","        129.15","        127.74","        128.20","        128.19","        128.09","     512906","            65699683.62","       2578","     358635","         69.92"
"NIFTYBEES","EQ","10-Feb-2020","        128.19","        129.85","        129.85","        127.31","        127.92","        127.91","        127.69","     371411","            47426308.25","       3467","     278484","         74.98"
"NIFTYBEES","EQ","11-Feb-2020","        127.91","        128.05","        129.95","        128.05","        128.38","        128.30","        128.59","     301763","            38802944.94","       3498","     186841","         61.92"
"NIFTYBEES","EQ","12-Feb-2020","        128.30","        128.85","        129.35","        128.60","        129.05","        129.19","        129.14","     244082","            31521872.33","       2141","     156490","         64.11"
"NIFTYBEES","EQ","13-Feb-2020","        129.19","        129.54","        129.54","        128.50","        129.32","        129.30","        128.99","     491397","            63383316.21","       2591","     381718","         77.68"
"NIFTYBEES","EQ","14-Feb-2020","        129.30","        129.54","        129.69","        128.09","        128.30","        128.38","        128.67","     435089","            55981029.85","       2608","     264310","         60.75"
"NIFTYBEES","EQ","17-Feb-2020","        128.38","        128.92","        129.00","        127.70","        127.70","        127.84","        128.15","     254024","            32553910.79","       3884","     164566","         64.78"
"NIFTYBEES","EQ","18-Feb-2020","        127.84","        126.95","        128.50","        126.55","        127.40","        127.34","        126.91","     569499","            72276248.63","       5697","     459152","         80.62"
"NIFTYBEES","EQ","19-Feb-2020","        127.34","        127.95","        128.70","        127.00","        128.60","        128.59","        128.31","     463260","            59440310.70","       3085","     249341","         53.82"
"NIFTYBEES","EQ","20-Feb-2020","        128.59","        128.55","        128.80","        128.00","        128.43","        128.36","        128.57","     354821","            45621087.63","       2725","     264741","         74.61"
"NIFTYBEES","EQ","24-Feb-2020","        128.36","        128.41","        128.41","        125.50","        125.89","        125.73","        126.36","    3544077","           447845073.49","       9403","    3299003","         93.08"
"NIFTYBEES","EQ","25-Feb-2020","        125.73","        126.35","        126.40","        125.11","        125.52","        125.34","        125.69","     587395","            73832405.06","       4612","     410931","         69.96"
"NIFTYBEES","EQ","26-Feb-2020","        125.34","        125.39","        125.39","        123.80","        124.20","        124.04","        124.39","    2733254","           339992377.30","       6954","    2474716","         90.54"
"NIFTYBEES","EQ","27-Feb-2020","        124.04","        123.55","        124.49","        122.54","        123.60","        123.64","        123.04","    1863612","           229290130.10","       8264","    1536930","         82.47"
"NIFTYBEES","EQ","28-Feb-2020","        123.64","        121.65","        122.94","        119.11","        119.75","        119.29","        120.12","    8148034","           978762603.07","      17964","    6678370","         81.96"
"NIFTYBEES","EQ","02-Mar-2020","        119.29","        122.05","        122.05","        117.21","        118.53","        118.39","        119.55","    2355594","           281615771.35","       9014","    1539636","         65.36"
"NIFTYBEES","EQ","03-Mar-2020","        118.39","        119.44","        121.01","        118.55","        121.00","        120.40","        119.67","    1810345","           216652531.69","       7753","    1185023","         65.46"
"NIFTYBEES","EQ","04-Mar-2020","        120.40","        121.40","        121.40","        117.91","        119.40","        119.52","        118.90","    2300345","           273501415.51","       7832","    1684408","         73.22"
"NIFTYBEES","EQ","05-Mar-2020","        119.52","        142.95","        142.95","        118.60","        119.82","        119.75","        120.20","     513870","            61768482.07","       3878","     253891","         49.41"
"NIFTYBEES","EQ","06-Mar-2020","        119.75","        118.49","        118.49","        115.60","        117.38","        117.18","        116.79","    3370046","           393603918.74","      14351","    2676087","         79.41"
"NIFTYBEES","EQ","09-Mar-2020","        117.18","        116.49","        116.49","        109.74","        112.00","        111.62","        111.78","    8020071","           896496578.72","      29061","    5329929","         66.46"
"NIFTYBEES","EQ","11-Mar-2020","        111.62","        111.49","        112.50","        110.20","        111.25","        111.31","        111.31","    3831171","           426434872.63","      10457","    2450032","         63.95"
"NIFTYBEES","EQ","12-Mar-2020","        111.31","        110.00","        110.00","        101.05","        105.45","        102.99","        104.18","   10399708","          1083390420.65","      40012","    7527410","         72.38"
"NIFTYBEES","EQ","13-Mar-2020","        102.99","         91.26","        120.85","         91.26","        107.00","        106.36","        103.81","    8805655","           914142949.72","      28611","    4571370","         51.91"
"NIFTYBEES","EQ","16-Mar-2020","        106.36","        107.49","        107.49","        100.00","        103.99","        102.37","        102.24","    5403923","           552498984.65","      29002","    3858630","         71.40"
"NIFTYBEES","EQ","17-Mar-2020","        102.37","        102.55","        105.00","         97.25","        102.00","         99.20","         99.73","    4118915","           410791303.78","      24851","    2542043","         61.72"
"NIFTYBEES","EQ","18-Mar-2020","         99.20","        100.90","        102.80","         92.20","         97.00","         96.08","         95.15","    6548737","           623131987.02","      33493","    4036891","         61.64"
"NIFTYBEES","EQ","19-Mar-2020","         96.08","         94.50","         94.50","         87.00","         89.70","         89.47","         89.04","    9073962","           807983442.33","      46257","    5515568","         60.78"
"NIFTYBEES","EQ","20-Mar-2020","         89.47","         99.88","         99.88","         88.00","         93.03","         92.97","         91.11","    5442580","           495899071.97","      28765","    2558547","         47.01"
"NIFTYBEES","EQ","23-Mar-2020","         92.97","         87.00","         94.83","         81.00","         82.90","         83.52","         85.92","    8144624","           699794286.65","      41341","    6417781","         78.80"
"NIFTYBEES","EQ","24-Mar-2020","         83.52","         86.00","         90.00","         83.07","         84.90","         85.00","         85.43","    8341885","           712608921.87","      25984","    6012149","         72.07"
"NIFTYBEES","EQ","25-Mar-2020","         85.00","         85.00","         90.00","         84.00","         89.50","         89.46","         87.04","    4949433","           430775097.59","      21759","    2854944","         57.68"
"NIFTYBEES","EQ","26-Mar-2020","         89.46","         92.00","         94.80","         84.00","         92.99","         92.68","         91.98","    5221102","           480256123.95","      26334","    2488633","         47.66"
"NIFTYBEES","EQ","27-Mar-2020","         92.68","         93.00","         96.40","         90.87","         91.74","         91.26","         93.08","    4258490","           396360101.53","      24422","    1685850","         39.59"
"NIFTYBEES","EQ","30-Mar-2020","         91.26","         90.00","         92.50","         88.65","         89.30","         89.17","         90.51","    4813354","           435634539.56","      22411","    2338494","         48.58"
"NIFTYBEES","EQ","31-Mar-2020","         89.17","         90.00","         92.65","         89.70","         91.85","         91.94","         91.67","    3737735","           342638127.09","      15027","    2040078","         54.58"
"NIFTYBEES","EQ","01-Apr-2020","         91.94","         91.94","         91.94","         89.00","         89.18","         89.35","         89.81","    2782804","           249923075.70","      22225","    1614867","         58.03"
"NIFTYBEES","EQ","03-Apr-2020","         89.35","         90.00","         91.20","         86.35","         86.88","         86.59","         87.42","    4260702","           372474545.36","      25520","    2597011","         60.95"
"NIFTYBEES","EQ","07-Apr-2020","         86.59","         90.00","         92.80","         88.25","         92.60","         92.41","         91.23","    4840152","           441585189.84","      22319","    2400299","         49.59"
"NIFTYBEES","EQ","08-Apr-2020","         92.41","         91.00","         98.00","         90.65","         92.81","         92.82","         93.79","    5210576","           488685706.66","      21291","    2288298","         43.92"
"NIFTYBEES","EQ","09-Apr-2020","         92.82","         93.95","         96.50","         93.40","         96.10","         96.23","         95.47","    4706456","           449306435.18","      17514","    2829341","         60.12"
"NIFTYBEES","EQ","13-Apr-2020","         96.23","         96.95","         96.95","         94.08","         95.75","         95.62","         95.20","    2175310","           207084533.43","      17280","     669430","         30.77"
"NIFTYBEES","EQ","15-Apr-2020","         95.62","         97.00","         97.90","         94.55","         95.20","         95.20","         96.66","    2756785","           266461815.24","      18184","     955024","         34.64"
"NIFTYBEES","EQ","16-Apr-2020","         95.20","         96.00","         96.00","         94.00","         95.83","         95.68","         95.31","    1777655","           169426648.99","      11541","     515650","         29.01"
"NIFTYBEES","EQ","17-Apr-2020","         95.68","         98.00","         98.70","         96.40","         98.59","         98.21","         97.67","    2622443","           256140772.09","      15411","     845554","         32.24"
"NIFTYBEES","EQ","20-Apr-2020","         98.21","        100.10","        100.96","         97.80","         98.10","         97.99","         98.24","    2279271","           223908293.17","      15038","    1080798","         47.42"
"NIFTYBEES","EQ","21-Apr-2020","         97.99","         91.10","        105.99","         91.10","         95.65","         95.60","         95.35","    2146306","           204647060.64","      14829","    1236100","         57.59"
"NIFTYBEES","EQ","22-Apr-2020","         95.60","        102.00","        102.00","         94.05","         97.49","         97.38","         96.23","    1728534","           166342050.01","      10914","     613475","         35.49"
"NIFTYBEES","EQ","23-Apr-2020","         97.38","         96.28","         98.85","         96.28","         98.48","         98.62","         98.26","    1573782","           154638004.88","       9470","     714291","         45.39"
"NIFTYBEES","EQ","24-Apr-2020","         98.62","         97.10","         98.14","         96.10","         97.10","         97.10","         97.12","    6117467","           594140420.65","      11403","    4909291","         80.25"
"NIFTYBEES","EQ","27-Apr-2020","         97.10","         97.15","         99.05","         97.10","         98.50","         98.43","         98.64","    2031699","           200414149.24","       9897","    1143923","         56.30"
"NIFTYBEES","EQ","28-Apr-2020","         98.43","        100.10","        100.10","         98.30","         99.44","         99.35","         98.93","    1050246","           103898423.51","       8182","     406597","         38.71"
"NIFTYBEES","EQ","29-Apr-2020","         99.35","        100.00","        101.70","         99.40","        101.10","        101.12","        100.50","    2746729","           276038292.65","      14138","    1694606","         61.70"
"NIFTYBEES","EQ","30-Apr-2020","        101.12","        102.00","        104.69","        101.61","        104.50","        104.18","        103.81","    3783690","           392803296.26","      15208","    2058097","         54.39"
"NIFTYBEES","EQ","04-May-2020","        104.18","        104.18","        104.21","         98.12","         98.90","         98.80","         99.61","    4249161","           423270102.86","      24374","    2147782","         50.55"
"NIFTYBEES","EQ","05-May-2020","         98.80","         95.80","        102.50","         92.90","         97.66","         97.65","         98.73","    2950667","           291331579.75","      14196","    1572395","         53.29"
"NIFTYBEES","EQ","06-May-2020","         97.65","         98.50","         99.00","         96.76","         98.70","         98.50","         98.36","    1654593","           162741963.84","      10615","     662711","         40.05"
"NIFTYBEES","EQ","07-May-2020","         98.50","         98.05","         99.00","         97.10","         97.70","         97.60","         97.70","    1921875","           187776216.34","       9761","    1019026","         53.02"
"NIFTYBEES","EQ","08-May-2020","         97.60","         98.49","         99.36","         98.00","         98.28","         98.12","         98.62","     871210","            85917433.42","       6613","     431142","         49.49"
"NIFTYBEES","EQ","11-May-2020","         98.12","         98.99","         99.97","         98.01","         98.79","         98.21","         99.09","    1213126","           120203757.65","       9445","     439317","         36.21"
"NIFTYBEES","EQ","12-May-2020","         98.21","         98.19","         98.85","         96.21","         97.99","         97.96","         97.10","    1596323","           155008322.19","      14095","     674070","         42.23"
"NIFTYBEES","EQ","13-May-2020","         97.96","         95.90","        106.80","         95.90","         99.74","         99.69","        100.08","    3330046","           333260127.05","      13705","    1731974","         52.01"
"NIFTYBEES","EQ","14-May-2020","         99.69","         97.70","         99.39","         97.11","         97.79","         97.42","         97.96","    1975805","           193544232.47","      13589","    1140109","         57.70"
"NIFTYBEES","EQ","15-May-2020","         97.42","         97.50","         98.90","         96.37","         97.06","         97.08","         96.86","    2010265","           194719733.71","      13104","     981712","         48.83"
"NIFTYBEES","EQ","18-May-2020","         97.08","         97.85","         97.90","         93.75","         94.00","         93.93","         94.67","    4744786","           449170833.53","      31411","    2865253","         60.39"
"NIFTYBEES","EQ","19-May-2020","         93.93","         95.01","         95.99","         94.20","         94.50","         94.34","         95.06","    3341572","           317656417.62","      14188","     842243","         25.20"
"NIFTYBEES","EQ","20-May-2020","         94.34","         95.65","         96.79","         94.02","         96.79","         96.25","         95.41","    1981167","           189030354.65","      10721","     629393","         31.77"
"NIFTYBEES","EQ","21-May-2020","         96.25","         97.45","         97.46","         95.50","         96.70","         96.69","         96.78","    1286795","           124529907.18","       8420","     433220","         33.67"
"NIFTYBEES","EQ","22-May-2020","         96.69","         99.00","         99.00","         94.80","         96.17","         96.11","         95.90","    1872398","           179554526.70","      11050","     570234","         30.45"
"NIFTYBEES","EQ","26-May-2020","         96.11","         98.00","         98.00","         84.60","         96.37","         96.21","         96.51","    2194346","           211771200.10","      10072","     702863","         32.03"
"NIFTYBEES","EQ","27-May-2020","         96.21","         96.95","         98.79","         95.52","         98.58","         98.60","         97.27","    2916890","           283713904.05","      11827","     917679","         31.46"
"NIFTYBEES","EQ","28-May-2020","         98.60","         98.95","        100.70","         98.70","        100.35","        100.37","         99.88","    2933866","           293030549.45","      12492","    1653635","         56.36"
"NIFTYBEES","EQ","29-May-2020","        100.37","         99.90","        101.76","         98.80","        101.39","        101.38","        100.54","    2556493","           257032086.91","      10819","    1099215","         43.00"
"NIFTYBEES","EQ","01-Jun-2020","        101.38","        102.00","        105.28","        102.00","        104.46","        104.42","        104.40","    3862496","           403251831.40","      16187","    1583914","         41.01"
"NIFTYBEES","EQ","02-Jun-2020","        104.42","        102.00","        106.00","         95.00","        105.98","        105.89","        105.09","    2967926","           311891761.33","      12011","    1412679","         47.60"
"NIFTYBEES","EQ","03-Jun-2020","        105.89","        106.88","        107.84","        106.11","        106.90","        106.36","        107.13","    3693773","           395707027.19","      13667","    2001381","         54.18"
"NIFTYBEES","EQ","04-Jun-2020","        106.36","        106.36","        107.17","        105.10","        106.23","        106.27","        106.26","    2256015","           239725563.31","      10312","     886709","         39.30"
"NIFTYBEES","EQ","05-Jun-2020","        106.27","        106.27","        107.95","        106.25","        107.95","        107.66","        107.25","    1847988","           198191357.41","       8977","     744448","         40.28"
"NIFTYBEES","EQ","08-Jun-2020","        107.66","        108.50","        109.45","        107.67","        108.20","        108.10","        108.83","    2765914","           301016482.69","      12738","    1127157","         40.75"
"NIFTYBEES","EQ","09-Jun-2020","        108.10","        109.00","        109.10","        106.60","        106.77","        106.85","        107.93","    2356586","           254356292.94","      11289","     685575","         29.09"
"NIFTYBEES","EQ","10-Jun-2020","        106.85","        107.40","        107.90","        104.21","        107.76","        107.52","        107.31","    1834025","           196806990.31","       8786","     374534","         20.42"
"NIFTYBEES","EQ","11-Jun-2020","        107.52","        107.05","        107.88","        105.11","        105.40","        105.30","        106.28","    2105891","           223805464.95","      12617","     778534","         36.97"
"NIFTYBEES","EQ","12-Jun-2020","        105.30","        103.87","        105.91","        102.20","        105.64","        105.72","        103.64","    4921933","           510128666.70","      17679","    1155330","         23.47"
"NIFTYBEES","EQ","15-Jun-2020","        105.72","        105.65","        105.72","        103.39","        104.47","        104.51","        104.31","    3330233","           347363261.98","      15055","     721575","         21.67"
"NIFTYBEES","EQ","16-Jun-2020","        104.51","        106.25","        106.87","        103.37","        105.00","        105.21","        105.31","    3829031","           403224314.84","      13615","     615893","         16.08"
"NIFTYBEES","EQ","17-Jun-2020","        105.21","        104.93","        106.00","        104.32","        104.76","        104.92","        105.28","    4345818","           457534966.24","      11474","     419182","          9.65"
"NIFTYBEES","EQ","18-Jun-2020","        104.92","        105.38","        107.20","        104.10","        107.00","        106.97","        106.04","    2874262","           304783675.20","      10065","     700784","         24.38"
"NIFTYBEES","EQ","19-Jun-2020","        106.97","        107.80","        109.00","        106.10","        108.83","        108.79","        107.94","    4181389","           451359417.89","      12407","    1125308","         26.91"
"NIFTYBEES","EQ","22-Jun-2020","        108.79","        109.80","        110.29","        108.71","        109.78","        109.56","        109.67","    3664567","           401909912.42","      14391","     866226","         23.64"
"NIFTYBEES","EQ","23-Jun-2020","        109.56","        110.00","        111.28","        109.25","        111.15","        111.00","        110.35","    3164075","           349166414.95","      11598","     609755","         52.23"
"NIFTYBEES","EQ","24-Jun-2020","        111.00","        111.00","        111.91","        109.22","        109.79","        109.53","        110.94","    4180756","           463824826.68","      14593","    1240649","         29.68"
"NIFTYBEES","EQ","25-Jun-2020","        109.53","        109.00","        109.95","        108.01","        108.95","        109.05","        109.22","    5601669","           611825383.50","      12076","    2766514","         49.39"
"NIFTYBEES","EQ","26-Jun-2020","        109.05","        109.58","        110.60","        109.33","        110.35","        110.24","        109.87","    2440079","           268080882.75","       9543","     781252","         32.02"
"NIFTYBEES","EQ","29-Jun-2020","        110.24","        110.24","        111.10","        108.72","        109.77","        109.74","        109.28","    1969391","           215205969.83","      10933","     378354","         19.21"
"NIFTYBEES","EQ","30-Jun-2020","        109.74","        110.95","        110.95","        109.25","        109.66","        109.52","        109.98","    1667919","           183434836.90","       7644","     347414","         20.83"
"NIFTYBEES","EQ","01-Jul-2020","        109.52","        110.92","        111.20","        108.75","        111.03","        111.04","        110.57","    1781342","           196963894.91","       8066","     628635","         35.29"
"NIFTYBEES","EQ","02-Jul-2020","        111.04","        111.11","        112.47","        111.11","        112.23","        112.10","        111.90","    2697856","           301879782.54","      12613","    1092973","         40.51"
"NIFTYBEES","EQ","03-Jul-2020","        112.10","        112.65","        112.89","        112.14","        112.50","        112.51","        112.47","    1736490","           195309037.40","       8636","     508877","         29.30"
"NIFTYBEES","EQ","06-Jul-2020","        112.51","        113.88","        114.56","        112.80","        114.35","        114.28","        113.96","    2874054","           327516504.61","      12668","    1241896","         43.21"
"NIFTYBEES","EQ","07-Jul-2020","        114.28","        114.28","        114.97","        113.43","        114.55","        114.65","        114.17","    2472941","           282338996.15","       9143","     866863","         35.05"
"NIFTYBEES","EQ","08-Jul-2020","        114.65","        114.65","        115.20","        113.60","        113.85","        113.85","        114.61","    1888863","           216486272.87","       9247","     563236","         29.82"
"NIFTYBEES","EQ","09-Jul-2020","        113.85","        113.85","        115.20","        113.85","        115.10","        115.07","        114.77","    1791188","           205583497.58","       8552","     805427","         44.97"
"NIFTYBEES","EQ","10-Jul-2020","        115.07","        114.10","        115.07","        113.86","        114.49","        114.38","        114.33","    1703311","           194740578.24","       8597","     538763","         31.63"
"NIFTYBEES","EQ","13-Jul-2020","        114.38","        117.00","        117.00","        114.26","        114.95","        114.86","        115.12","    2318031","           266843834.99","       9632","     988409","         42.64"
"NIFTYBEES","EQ","14-Jul-2020","        114.86","        114.79","        115.10","        112.40","        112.90","        112.93","        113.18","    3298092","           373264502.03","      14208","    1339758","         40.62"
"NIFTYBEES","EQ","15-Jul-2020","        112.93","        113.99","        114.99","        112.61","        113.22","        112.97","        114.12","    3082696","           351802631.62","      10227","    1170165","         37.96"
"NIFTYBEES","EQ","16-Jul-2020","        112.97","        113.99","        114.24","        112.53","        113.96","        114.08","        113.33","    1849501","           209609760.62","       7288","     536586","         29.01"
"NIFTYBEES","EQ","17-Jul-2020","        114.08","        114.90","        116.17","        114.15","        116.10","        115.81","        115.08","    2349481","           270384124.50","       8852","    1093390","         46.54"
"NIFTYBEES","EQ","20-Jul-2020","        115.81","        116.10","        118.00","        116.05","        117.10","        117.06","        116.71","    2990564","           349034835.62","       9702","    1496781","         50.05"
"NIFTYBEES","EQ","21-Jul-2020","        117.06","        117.16","        118.73","        116.80","        118.71","        118.54","        118.35","    3251989","           384871928.78","       8941","    2175397","         66.89"
"NIFTYBEES","EQ","22-Jul-2020","        118.54","        119.00","        119.20","        117.35","        118.39","        118.11","        118.15","    2531693","           299131081.22","       8808","    1273087","         50.29"
"NIFTYBEES","EQ","23-Jul-2020","        118.11","        118.98","        119.20","        117.11","        119.09","        119.08","        118.76","    1948030","           231347766.88","       6564","    1335950","         68.58"
"NIFTYBEES","EQ","24-Jul-2020","        119.08","        118.30","        119.30","        117.71","        119.12","        118.99","        118.38","    2172268","           257161132.45","       9140","    1028182","         47.33"
"NIFTYBEES","EQ","27-Jul-2020","        118.99","        118.99","        119.95","        118.00","        118.29","        118.39","        118.48","    1759243","           208439176.89","       9898","     535088","         30.42"
"NIFTYBEES","EQ","28-Jul-2020","        118.39","        119.25","        120.19","        117.70","        120.05","        120.02","        119.49","    1684394","           201271931.81","       8257","     848443","         50.37"
"NIFTYBEES","EQ","29-Jul-2020","        120.02","        135.60","        135.60","        118.80","        119.29","        119.26","        119.72","    1794840","           214876013.43","       8995","     710288","         39.57"
"NIFTYBEES","EQ","30-Jul-2020","        119.26","        120.45","        120.45","        117.79","        117.83","        117.96","        118.98","    1906744","           226868557.55","       8070","     999254","         52.41"
"NIFTYBEES","EQ","31-Jul-2020","        117.96","        116.01","        118.60","        116.01","        118.20","        118.02","        118.02","    1481516","           174855550.16","       7263","     514373","         34.72"
"NIFTYBEES","EQ","03-Aug-2020","        118.02","        118.02","        119.50","        116.05","        116.25","        116.17","        116.70","    2747227","           320604379.24","      13501","    1637403","         59.60"
"NIFTYBEES","EQ","04-Aug-2020","        116.17","        116.30","        118.15","        116.25","        118.00","        118.00","        117.31","    1291694","           151523918.62","       7756","     583059","         45.14"
